"","country","city","lat","long","BC8000","BC7500","BC7000","BC6500","BC6000","BC5500","BC5000","BC4500","BC4000","BC3500","BC3000","BC2500","BC2000","BC1500","BC1000","BC500","AD0","AD100","AD200","AD300","AD400","AD500","AD600","AD700","AD800","AD900","AD1000","AD1050","AD1100","AD1150","AD1200","AD1250","AD1300","AD1350","AD1400","AD1450","AD1500","AD1525","AD1550","AD1575","AD1600","AD1625","AD1650","AD1675","AD1700","AD1725","AD1750","AD1775","AD1800","AD1825","AD1850","AD1875","AD1900","AD1925","AD1950","AD1975","AD2000","AD2010"
"1867","Egypt","Tanta",30.78333,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,82,140,285,424,0
"1888","Egypt","Thebes",25.71667,32.65,0,0,0,0,0,0,0,0,0,0,0,0,48,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,29,93,412,0
"1897","Egypt","Tinnis",31.2,32.23333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,96.5,110,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025","Egypt","Zagazig",30.58436,31.50474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,47,90,202,306,0
"268","El Salvador","San Salvador",13.71002,-89.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,17,26.5,59,88,162,397,837.222222222222,1300
"1706","Equateur","Riobamba",-1.6743,-78.6483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,30,58,124,0
"1069","Estonia","Dorpat",58.3789,26.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,59,70,97,101,0
"1700","Estonia","Reval (Tallin)",59.43333,24.73056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,51,66,128,225,386,404,0
"120","Ethiopia","Addis Ababa",9.03376,38.69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,325,1161,2285,2500
"815","Ethiopia","Ankober",9.56667,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2,2,3,0,0,0
"842","Ethiopia","Axum",14.11667,38.73333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.16666666666667,8.5,15.5,34,0
"908","Ethiopia","Bonga",7.2721,36.24201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,14,0
"1168","Ethiopia","Gondar",12.60474,37.46831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,22,43,142,0
"1206","Ethiopia","Harrar",9.31,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,32.5,54,97,0
"315","Finland","Helsinki",60.17558,24.93412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.5,2,4.5,7,0,21,35,94,211,369,719.5,1100,1100
"764","Finland","Abo",60.45654,22.26105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,38,61,110,165,174,0
"1862","Finland","Tammerfors",61.49795,23.76102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,52,110,168,198,0
"22","France","Paris",48.86671,2.33332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22.5,20,30,40,50,110,160,190,215,278,150,205,207.5,210,220,267,361,455,485,515,542.5,570,560,550,855,1053,2250,2714,2871,4823,8424,9850,10400
"252","France","Marseille - Aix-en-Provence",43.29,5.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.5,16,20.5,25,40,31,26,21,33,45,45,45,45,45,53.25,61.5,69.75,78,73,68,84.5,101,93,194,224,455,652,782.333333333333,1077,1350,1350
"257","France","Lyon",45.77003,4.83002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,12,16,20,20.5,21,21.5,22,21,20,26.5,33,41.5,50,54,58,46.5,35,57.5,80,88.5,97,105.5,114,112,110,141,177,356,459,571,650,1186,1349,1349
"378","France","Nice",43.71503,7.26501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.5,7,0,0,0,0,0,16,15.75,15.5,15.25,15,15.5,16,19.5,23,24,34,53.5,103,184,274,440,631.857142857143,889
"444","France","Toulouse",43.62,1.44992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12.5,15,17.5,20,25,30,25.5,21,25.5,30,32.5,35,37.5,40,40.75,41.5,42.25,43,44,45,47.5,50,67.75,94,131,150,181,322.666666666667,521,746.714285714286,761
"447","France","Bordeaux",44.85003,-0.59502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22.5,30,30,30,40,50,47.5,45,42.5,40,41.25,42.5,43.75,45,56,67,79,91,105.375,131,228,257,369,477,622,740.428571428571,754
"632","France","Nantes",47.28063,-1.9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9.5,11,12.5,14,16.75,19.5,22.25,25,28.75,32.5,36.25,40,49.5,59,65.5,72,84.125,96,118,142,185,264.666666666667,462,545,545
"652","France","Toulon",43.09232,6.06344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,2,2.5,3,4.75,6.5,8.25,10,13.75,17.5,21.25,25,22.5,20,21,22,45.25,69,65,78,115,197.333333333333,389,474.285714285714,520
"653","France","Douai + Lens",50.46439,2.98924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,329,519,519
"774","France","Aix-en-Provence",43.53038,5.44888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,30,29,35,54,114,0,0
"800","France","Amiens",49.89407,2.29575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46.625,56,67,90,92,92,142.5,0,0
"808","France","Angers",47.47842,-0.56317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,57,82,86,102,175.75,0,0
"811","France","Angouleme",45.64838,0.15624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,36,43,94.75,0,0
"824","France","Arles",43.67668,4.6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,29,37,48,0,0
"841","France","Avignon",43.94932,4.80553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46,52,63,93,0,0
"885","France","Besançon",47.23783,6.02405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,54,55,59,73,126,0,0
"886","France","Beziers",43.34423,3.2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,52,66,65,86,0,0
"912","France","Boulogne-sur-Mer",50.7264,1.6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,53,42,49,0,0
"913","France","Bourges",47.08101,2.39878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,44,54,90,0,0
"922","France","Brest",48.39039,-4.48608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,67,85,68,111,172,0,0
"946","France","Caen",49.18286,-0.37068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,41,42,54,68,180,0,0
"954","France","Calais",50.95129,1.85869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,72,64.6666666666667,96,0,0
"988","France","Cherbourg",49.63909,-1.6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,42,38,53,80,0,0
"1003","France","Clermont",45.77591,3.08716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,37.5,52,112,140.333333333333,217.25,0,0
"1007","France","Colmar",48.07762,7.35775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,36,43,57.1428571428571,85,0,0
"1061","France","Dieppe",49.92299,1.07748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,23.3333333333333,25,28,50,0,0
"1062","France","Dijon",47.32205,5.04148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,47.5,71,84,129,196.25,0,0
"1077","France","Dunkerque",51.03456,2.3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,35.5,70,33,88.5,200,0,0
"1180","France","Grenoble",45.18853,5.72452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,45.5,68,86,179.666666666667,395,0,0
"1396","France","Le Havre",49.49437,0.10793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,150,158,154.666666666667,260,0,0
"1397","France","Le Mans",48.00611,0.19956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,63,73,128.571428571429,200,0,0
"1403","France","Lens",50.42893,2.83183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,0,0,30,41,40,0,0
"1414","France","Limoges",45.83362,1.26111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,84,98,0,0,0,0
"1426","France","Lorient",47.7485,-3.3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,42,70.5,110,0,0
"1491","France","Metz",49.11928,6.17721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,52,58,70,101.666666666667,172,0,0
"1508","France","Montauban",44.01608,1.35295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0
"1509","France","Montluçon",46.33997,2.60664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,51.3333333333333,75,0,0
"1510","France","Montpellier",43.61077,3.87672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,55.5,75,83,129.285714285714,220,260.857142857143,0
"1517","France","Mulhouse",47.75237,7.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,89,100,125.333333333333,206,0,0
"1533","France","Nancy",48.69205,6.18442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,63,87,114,162,300,0,0
"1553","France","Nimes",43.8367,4.36005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,61.5,72,85,0,0,0,0
"1584","France","Orléans",47.90296,1.90925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,51.5,57,71,103.333333333333,188.25,0,0
"1618","France","Pau",43.2951,-0.3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,67.3333333333333,130,0,0
"1649","France","Poitiers",46.58022,0.34037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,42,62.8571428571429,100,0,0
"1697","France","Reims",49.25833,4.0317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,83,108,101,136.428571428571,200,0,0
"1699","France","Rennes",48.11348,-1.67571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,54.5,74,83,152.857142857143,250,0,0
"1707","France","Roanne",46.03667,4.06889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,55.3333333333333,85,0,0
"1716","France","Roubaix",50.6927,3.17785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,267,117,0,0,0,0
"1717","France","Rouen",49.44323,1.09997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,50,40,80,50,50,62,74,66,60,70.5,81,72,63,65,67,75,83,93.375,104,104,116,123,246,396,386.428571428571,0
"1809","France","St Etienne",45.4397,4.38718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,138,194,228.666666666667,337,0,0
"1815","France","St Malo",48.64934,-2.02567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,13,37,43.875,0,0
"1816","France","St Omer",50.74927,2.25523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,20,0,0,0,0
"1819","France","St Quentin",49.84861,3.28639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,46,50,55,75,0,0
"1828","France","Strasbourg",48.58315,7.74788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,48,59.75,76,94.5,162,174,239,371,414.857142857143,0
"1912","France","Tours",47.39414,0.68484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,64,77,192,250,0,0
"1925","France","Troyes",48.29659,4.07474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,53,58,77.6666666666667,130,0,0
"1963","France","Versailles",48.80596,2.13507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,55,56,69,92.8571428571429,150,0,0
"2035","France","Douai",50.37262,3.07943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,20,15,10,0,0,0,0,0,0,0,13,17,21,19.5,18,17.875,16,23.5,33,39,43,184.75,0,0
"334","France-Belgium","Lille/Kortrijk/Mouscron [FRA/BEL]",50.64999,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,22,24,26,27.75,29.5,31.25,33,39.75,46.5,53.25,60,61.5,63,59.5,56,0,75,0,289,504,1036,1256.5,1132,1050
"615","Gabon","Libreville",0.25839,10.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,251,541,550
"329","Georgia","Tblisi (Tiflis) (Tbilissi)",41.72503,44.79078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,35,89,168,274,585,1006,1383,1075
"1376","Georgia","Kutais",42.26486,42.70414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,46,114,169,215,0
"34","Germany","Essen + Dusseldorf",51.21998,6.77998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,7250
"74","Germany","Berlin",52.52184,13.40154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,7,9,9.25,9.5,9.75,10,21.25,32.5,43.75,55,72.5,90,131,172,222,437,1045,1900,4013,3546,3359,3675,3675
"136","Germany","Frankfurt-on-Main",50.09999,8.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,13,12,11,11.5,12,14,16,18,20,22,24,26,28,30,32,40,48,51.5,62,114,300,563,953,1357.5,2260,2260
"169","Germany","Cologne + Bonn",50.93002,6.94999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,9.5,11,0,18,0,0,0,1363,2116.5,1960,1960
"172","Germany","Hamburg",53.55004,9.99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,5,6.5,8,15,22,18.5,15,27.5,40,47.5,55,62.5,70,75,80,85,90,95,100,117.5,135,130,132,348,800,1369,2048,2051.5,1925,1925
"186","Germany","Munich",48.12998,11.57498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.75,11.5,12.25,13,14.75,16.5,18.25,20,20,20,20,20,26,32,36,40,91.25,110,198,500,680,972,1614.5,1675,1675
"280","Germany","Stuttgart",48.78,9.19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.5,4,0,0,0,0,0,9,10,11,12,13,15,17,18.5,20,58.3333333333333,50,104.5,200,341,813,1157.5,1250,1250
"341","Germany","Nuremberg",49.45001,11.07997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,48.1666666666667,54,91.5,261,466,575,730,1020,1020
"472","Germany","Hannover (Hanover)",52.36657,9.71665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,5,5,5,5.5,6,6.25,6.5,6.75,7,8,9,10,11,14,17,17.5,18,25,30,105.5,250,422,575,765,725,725
"528","Germany","Bremen",53.08002,8.80001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,20,19,18,18.75,19.5,20.25,21,22.5,24,25.5,27,27.5,28,34,40,40,55,97.5,170,294,490,569,650,650
"540","Germany","Dresden",51.04999,13.74999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4.5,4,4.5,5,6.75,8.5,10.25,12,19,26,33,40,48.5,57,58.5,60,0,97,197,350,619,790,803,640,640
"591","Germany","Aachen/Vaals [DEU/NLD]",50.69242,6.21846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.5,10,0,0,0,0,0,21,15.5,10,14,18,19.25,20.5,21.75,23,21,19,17,15,19.5,24,24,24,0,52,0,135,0,207,281.5,484,585
"593","Germany","Mannheim",49.5,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,10,13,16.5,20,21.5,23,17.3333333333333,24,46,203,348,466,637.5,825.333333333333,575
"604","Germany","Liepzig",51.33503,12.40997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4.75,6.5,8.25,10,11.75,13.5,15.25,17,17.75,18.5,19.25,20,27.5,35,32.5,30,43.8333333333333,63,128,456,658.5,745,693.5,591,570
